id,horizon,number_reps,W_proxy,ldes_error,macme,abs_ldes_error
e9fd3d370fffcaa8f01d,10,30,0.75,0.1052808774024873,0.0861243327049975,0.1052808774024873
85dd8561a6684f7978d8,10,30,1.0,0.1404975886336011,0.1096957484485869,0.1404975886336011
bb557ff42cdc291b868e,10,45,0.0,0.3006767032239817,0.0583413686077742,0.3006767032239817
c0a6ba050197c71f945b,10,45,0.25,0.1415591104223188,0.0584856475738492,0.1415591104223188
a6e616ae524542469ba2,10,45,0.5,0.1476975035889244,0.0762765218576927,0.1476975035889244
8c69c068299262e17976,10,45,0.75,0.1177182457775831,0.032606137207976,0.1177182457775831
f3a8bba1244bcf99a294,10,45,1.0,0.0238641912797938,0.056927451592792,0.0238641912797938
740c7a6419215583744f,10,60,0.0,0.190747262632984,0.0435162796693105,0.190747262632984
2ff3f8b33ea3cc34144a,10,60,0.25,0.1590593526180151,0.079120478224014,0.1590593526180151
63b0e9a7ac1db2f21d07,10,60,0.5,0.123945610541416,0.0191700565440631,0.123945610541416
7df6781c4514e345f8eb,10,60,0.75,0.0714928241526112,0.0312918499838901,0.0714928241526112
e744d886190935e4e519,10,60,1.0,0.0030844030055933,0.0518375803034043,0.0030844030055933
a476b6bea2933cd380b7,10,90,0.0,0.2616257098482267,0.0460070303563614,0.2616257098482267
78f56520a1e4e38bff39,10,90,0.25,0.1364291465909465,0.0702907380503234,0.1364291465909465
d1e425375d7f1f75be96,10,90,0.5,0.1631434468651162,0.0335998369829309,0.1631434468651162
f99aa23fc2d506014eaf,10,90,0.75,0.0821763688326992,0.0290184573240528,0.0821763688326992
e4851d35084509c32a52,10,90,1.0,-0.0158174372804133,0.0519588918990616,0.0158174372804133
425fcc0f67966cf4c9a0,10,180,0.0,0.0825693437808545,0.0341080018272442,0.0825693437808545
d4046abbe9021fa68fde,10,180,0.25,0.1710220894320674,0.0670807157667603,0.1710220894320674
505cd54d0f786eed3df3,10,180,0.5,0.0846395024012743,0.0385496652023269,0.0846395024012743
3649c4a77450a0aac984,10,180,0.75,0.070660730816135,0.0374508489758637,0.070660730816135
7048e65d5998b74d24b0,10,180,1.0,0.0745510954500032,0.0478436940255715,0.0745510954500032
dcd1e565653bd74154d6,10,14,0.0,0.3756888588077527,0.1558139448992327,0.3756888588077527
515d311c3cf538be5879,10,14,0.25,0.2230896454037924,0.1509180791266105,0.2230896454037924
27f02eb8d1d3d9b0515b,10,14,0.5,0.3032637991589779,0.1913246169150263,0.3032637991589779
60af9dbca3227dbfc188,10,14,0.75,-0.3727054913653421,0.0623103568353473,0.3727054913653421
520a0d605b9919a5b286,10,14,1.0,0.0996296232080761,0.1844715352632708,0.0996296232080761
c6f3f15199eadb20c501,10,30,0.0,0.3657578735224288,0.1021458228811181,0.3657578735224288
b76c850546996afa63ce,10,30,0.25,0.2489618939984058,0.1389323760100263,0.2489618939984058
ff316956081c5e083d4b,10,30,0.5,0.1553141525360347,0.0799115337666607,0.1553141525360347
30fe46b1583de2b6a1a1,10,30,0.75,-0.0347461479073532,0.1622964302401754,0.0347461479073532
7034b426f680e8793b62,10,30,1.0,-0.128855941697301,0.184286045718733,0.128855941697301
4126e97e11e2d00bd674,10,45,0.0,0.3318928296025932,0.0986848040376333,0.3318928296025932
a38a601d4e7d757bb106,10,45,0.25,0.2222294472097528,0.1008268010072781,0.2222294472097528
23aa8026a456ce985d26,10,45,0.5,0.0883123179596292,0.0806456255122483,0.0883123179596292
30a4f037c1af8ef3377e,10,45,0.75,0.1808400721352822,0.1712159733747164,0.1808400721352822
0f6a33c4a30ec029a2d8,10,45,1.0,0.031707814811128,0.126784535994137,0.031707814811128
46581ad16e0d0c603d87,10,60,0.0,0.3993752525009554,0.094662706280081,0.3993752525009554
907692ab4d76c9ce2a1a,10,60,0.25,0.2333200421988423,0.0630041433447141,0.2333200421988423
990bc584ea8cfabe777d,10,60,0.5,0.0836812394860856,0.1203628332474166,0.0836812394860856
4607bbef46ec15203259,10,60,0.75,0.1962840800635368,0.1090097119435948,0.1962840800635368
874ac8a0dfa137645283,10,60,1.0,0.1216350624946902,0.0972808318403134,0.1216350624946902
f01ddbf0b3774d084a78,10,90,0.0,0.3994332484572915,0.1290103263588045,0.3994332484572915
46509eb335916b3e9057,10,90,0.25,0.1516551488646934,0.0391310416879337,0.1516551488646934
1cb4e18abcd35dbd14a3,10,90,0.5,0.2149269424666985,0.0775948689328675,0.2149269424666985
0a1c935824918f7402b5,10,90,0.75,0.1142795203276973,0.0600599387714276,0.1142795203276973
6498bd6cdea53c4a766f,10,90,1.0,0.0216634120445601,0.0494331453961451,0.0216634120445601
ae3e82c6b0e6ee812a2c,10,180,0.0,0.2102568742733196,0.0596739510681501,0.2102568742733196
27c691be67e2ea1b7335,10,180,0.25,0.0708843660735015,0.036197365764538,0.0708843660735015
e8ad894c2133a2f08dcb,10,180,0.5,0.1280622176131444,0.0265855425414689,0.1280622176131444
545d3aa1b5e873ba6cd8,10,180,0.75,0.0494156857725271,0.0408659371573171,0.0494156857725271
96dfdf175a50b7d5ea66,10,180,1.0,0.0715410163010254,0.0858579133028265,0.0715410163010254
dd822a285345c6fa8508,5,30,0.0,0.4851784239183825,0.1187955833580364,0.4851784239183825
b03a295f721889b79acb,5,30,0.75,-0.2362780555429776,0.0886136257460458,0.2362780555429776
d835433039fb10244170,5,30,1.0,-0.3049599870524931,0.1150492910711604,0.3049599870524931
a8b33472d4e82adba46f,5,45,0.0,0.5200753277529018,0.0651099884811628,0.5200753277529018
cfc9e35dd08333ed05ff,5,45,0.75,-0.1271559456868501,0.1029945628375022,0.1271559456868501
191d1e14760848014ecf,5,45,1.0,-0.0689390687070014,0.1347674899505301,0.0689390687070014
d256236e07bcb4a2be92,5,60,0.0,0.2943510793477727,0.0781602004901114,0.2943510793477727
05a64bbd39a7b7b56dae,5,60,0.75,-0.0649169679454297,0.1116243945348146,0.0649169679454297
c251bb7cff05cd48d66b,5,60,1.0,-0.0642531867776016,0.1378907113096235,0.0642531867776016
fd53f398807fc0d35894,5,30,0.0,0.1165950769708795,0.1046185452236902,0.1165950769708795
7ca7b2305c97cae0b8ae,5,30,0.75,-0.0167462259033864,0.2708663544470447,0.0167462259033864
eb3b0d23caf67c80bfb9,5,30,1.0,-0.3462309977595904,0.0799387966926056,0.3462309977595904
6fd897e2a44c30b7589d,5,45,0.0,0.3383100032227183,0.1014322295550429,0.3383100032227183
5f03b734059044e35f7e,5,45,0.75,0.0828249851811491,0.1856652540833058,0.0828249851811491
04011134641d3a1a3041,5,45,1.0,-0.123501088293881,0.0709042877149666,0.123501088293881
14847d3000d0c5f7d341,5,60,0.0,0.3612960870318948,0.0754844519566627,0.3612960870318948
af700b669fdea35919b1,5,60,0.75,0.0592677143467077,0.1626154984073012,0.0592677143467077
75d985d3ccaa625d0d57,5,60,1.0,-0.0125876149978768,0.0600871853237323,0.0125876149978768
4b22817e664bfb886385,5,30,0.0,-0.2793939912070883,0.1522752839386275,0.2793939912070883
1bd1dc3db31e9f34ec40,5,30,0.75,-0.1047696056496097,0.1530722974798731,0.1047696056496097
dde46ad80239bf164b9a,5,30,1.0,-0.2240496647500303,0.0737334459898641,0.2240496647500303
6e1f486f0aaf51334631,5,45,0.0,-0.1690388220358455,0.0851804452398756,0.1690388220358455
045cacaf50e24569c8bb,5,45,0.75,-0.0311442247340143,0.0838542767810155,0.0311442247340143
3c481d0ed0574c6e9945,5,45,1.0,-0.1956269876123656,0.0756699015912943,0.1956269876123656
08c30b8bfac8a742d109,5,60,0.0,0.2616897003787259,0.0691841305301825,0.2616897003787259
26a3c9d1e315cccf2b4e,5,60,0.75,-0.0712718373658246,0.0859264332749787,0.0712718373658246
076ce4f06be046131c5b,5,60,1.0,-0.2174404679904529,0.0813984259034144,0.2174404679904529
f4c6e8db782737cf8216,5,30,0.0,-0.0052592855536573,0.1038910556773415,0.0052592855536573
68c3ef5e03eb50745350,5,30,0.75,-0.0708637005459846,0.1115369758280489,0.0708637005459846
93002f89892152a4ac9c,5,30,1.0,-0.1510216567923616,0.1223500829521158,0.1510216567923616
8028e597b81dcc8b467b,5,45,0.0,0.3106585567619718,0.1187752942249801,0.3106585567619718
c37c905085d146d86964,5,45,0.75,-0.0366239732970306,0.095482967866294,0.0366239732970306
b3eb885dc02ab47ab428,5,45,1.0,-0.1051404394473567,0.1064253295389597,0.1051404394473567
eb7f12c09dd3964d468e,5,60,0.0,0.248324911202966,0.0803349340123746,0.248324911202966
083e003d4f14344db107,5,60,0.75,-0.0442720533325018,0.1131076588067054,0.0442720533325018
8a252bf4f38e1a4ab0cf,5,60,1.0,-0.1125165747976043,0.1231444388786156,0.1125165747976043
88a1efaa79725942db80,5,30,0.0,0.1962479561630144,0.1466552154494492,0.1962479561630144
883ef2722cf9ee631675,5,30,0.75,-0.0344916317675311,0.1127759000621088,0.0344916317675311
293ab822bebb4fc64647,5,30,1.0,-0.1274685697364211,0.0539258547970273,0.1274685697364211
d2c43eaf5369e9b36ced,5,45,0.0,0.281796399429576,0.1239916600094802,0.281796399429576
e532030a0dc6e8db0a08,5,45,0.75,-0.0328212821537988,0.1146965009898899,0.0328212821537988
c740e6a30f72282f257f,5,45,1.0,-0.113863598526435,0.1053948329525128,0.113863598526435
65e0e763c3a160e21d3e,5,60,0.0,0.2405043490431664,0.0923534787985875,0.2405043490431664
c05c8fb7dd4f8e30aa09,5,60,0.75,-0.0846420964730649,0.0685011675350715,0.0846420964730649
ac4f7ed80909a5f49d23,5,60,1.0,-0.080455415673887,0.0762472479127843,0.080455415673887
9d1bf93f1812780d45ce,5,30,0.0,0.2123336700892892,0.0828835396324013,0.2123336700892892
9784079cbcb602a3e625,5,30,0.75,-0.0034165668700801,0.0642975696450371,0.0034165668700801
bd99a0e481cc990e6d40,5,30,1.0,0.0240459832246016,0.1534591439090987,0.0240459832246016
8e127b451d09d0d3a0b3,5,45,0.0,0.1712897115264093,0.0891893456158884,0.1712897115264093
8de3fe65631a203efd73,5,45,0.75,-0.0056594540609553,0.1001751694919433,0.0056594540609553
70497c303837160e24c5,5,45,1.0,0.113020592717014,0.1190764118542525,0.113020592717014
ac492a7f075dd81c40e3,5,60,0.0,0.1355595861188693,0.1057472430502817,0.1355595861188693
6d56099a942df0277c04,5,60,0.75,0.0489784990627088,0.100941016392607,0.0489784990627088
c937a2ba0cef215881c6,5,60,1.0,0.0242116265358444,0.13736988174901,0.0242116265358444
2d92bcdf1e051994b8c2,5,30,0.0,0.1862312292939687,0.1451744493326169,0.1862312292939687
f63dc01427b71f7278a3,5,30,0.75,-0.3621060271833847,0.0957387521986179,0.3621060271833847
edfa1e7727d48be56f3c,5,30,1.0,-0.5084520357274993,0.0902137114678997,0.5084520357274993
a3e54962fe76e2117eb8,5,45,0.0,0.2560902178508452,0.1192645929444048,0.2560902178508452
ebaf7726eb711daaad87,5,45,0.75,-0.3572607662089568,0.0895325929287228,0.3572607662089568
28da6c81a9384c2d784f,5,45,1.0,-0.2717677060675518,0.0777051419080248,0.2717677060675518
ece8f32f4d0006d4afe2,5,60,0.0,0.0999289433174189,0.1142207100890434,0.0999289433174189
fade9b8ae7c4be80210c,5,60,0.75,-0.411835204335194,0.0866138859419166,0.411835204335194
8d269e722dad06735c82,5,60,1.0,-0.2842094941290476,0.0617217573884919,0.2842094941290476
6f8ba8fb2ff4be42201a,5,30,0.0,0.3423246514784908,0.0930772290275346,0.3423246514784908
55fc2ede4aca8bd5ba86,5,30,0.75,-0.039626568046375,0.1494619598509443,0.039626568046375
3bbf25f9d859810b0355,5,30,1.0,-0.0765646512607807,0.0609715046497935,0.0765646512607807
689119ce05c8f7527436,5,45,0.0,0.4265795380479012,0.0832949994751009,0.4265795380479012
1e492bb070550a22086f,5,45,0.75,-0.0180313060909059,0.1097558156579591,0.0180313060909059
66708d41092d02b79534,5,45,1.0,0.0243814824617606,0.0294820690246364,0.0243814824617606
e9696e313eefd935c74e,5,60,0.0,0.4957775469884924,0.0852108418768422,0.4957775469884924
97e6475bc45ff83bf470,5,60,0.75,-0.015687453132969,0.0926121733808254,0.015687453132969
5c96dc0588597ef540d5,5,60,1.0,-0.0148199620722982,0.0690173016877409,0.0148199620722982
fe1af4885c1fa6ee3702,5,30,0.0,0.3498472501029457,0.1428960263923203,0.3498472501029457
155c5bd26f8cfc87f985,5,30,0.75,0.0440042035903091,0.0668869161912441,0.0440042035903091
bf9d5a41db9c7f4f9fa9,5,30,1.0,0.0522456008192251,0.0719268430051886,0.0522456008192251
fff1dcdb4ec33c3783be,5,45,0.0,0.3910474589439195,0.0624103195546451,0.3910474589439195
